channel_group_name,state,testing_point,opps,bids,win_rate,sold,binds,quotes,click_to_quote,channel_quote,click_to_channel_quote,q2b,channel_binds,channel_q2b,cpc,avg_bid,win_rate_uplift_state,cpc_uplift_state,win_rate_uplift_channel,cpc_uplift_channel,performance,roe,combined_ratio,win_rate_uplift,cpc_uplift,additional_clicks,expected_bind_change,additional_budget_needed,current_cpb,expected_cpb,cpb_uplift,stat_sig,stat_sig_channel_group,stat_sig_source,recommended_testing_point,segment
Group 275 SCH,OR,30,7,7,0,0,0,0,0,5,0.1111111111111111,0.05909617612977984,16,0.060943846702427834,,32.93857142857143,-1,,0.15052700922266146,,,0,0,0.15052700922266146,,-5.869565217391304,-0.10984914511752226,,,,,low,low,channel only,0,SCH
Group 275 SCR,OR,-15,16,16,0,0,0,0,0,3,0.014354066985645933,0.03535353535353535,26,0.08274938169826876,,12.208125,,,0.8519641053069469,,,0,0,0.8519641053069469,,0,0,,,,,low,mid,channel only,0,SCR
Group 275 SCR,OR,-10,16,16,0.0625,1,0,1,0.0625,3,0.014354066985645933,0.03535353535353535,26,0.08274938169826876,17.09,14.0175,,,0.10020572244263902,-0.02349273818439648,,0,0,,,13.0625,0.36506633427274043,159.818125,,611.5001687151441,,high,low,channel & state,0,SCR
Group 275 SCR,OR,-5,17,17,0,0,0,0,0,3,0.014354066985645933,0.03535353535353535,26,0.08274938169826876,,16.71470588235294,,,-0.381711043212571,,,0,0,-0.381711043212571,,0,0,,,,,low,low,channel only,0,SCR
Group 275 SCR,OR,0,110,110,0,0,0,0,0,3,0.014354066985645933,0.03535353535353535,26,0.08274938169826876,,16.448363636363638,,,,,,0,0,,,0,0,,,,,baseline,baseline,baseline,0,SCR
Group 275 SCR,OR,5,26,26,0.07692307692307693,2,0,2,0.07692307692307693,3,0.014354066985645933,0.03535353535353535,26,0.08274938169826876,23.165,17.159230769230767,,,1.3193526040682662,-0.03726743549956765,,0,0,,,16.076923076923077,0.4986582652917532,309.00192307692305,,746.847989893495,,high,high,channel & state,0,SCR
Group 275 SCR,OR,10,22,22,0,0,0,0,0,3,0.014354066985645933,0.03535353535353535,26,0.08274938169826876,,17.129545454545454,,,0.3380880408086151,,,0,0,0.3380880408086151,,0,0,,,,,low,low,channel only,0,SCR
Group 275 SCR,OR,20,1,1,0,0,0,0,0,3,0.014354066985645933,0.03535353535353535,26,0.08274938169826876,,16.52,,,0.18547965268333502,,,0,0,0.18547965268333502,,0,0,,,,,low,low,channel only,0,SCR
Group 275 SCR,OR,30,1,1,0,0,0,0,0,3,0.014354066985645933,0.03535353535353535,26,0.08274938169826876,,21.14,,,0.5020213400490422,,,0,0,0.5020213400490422,,0,0,,,,,low,high,channel only,0,SCR
Group 30 MCH,OR,-15,743,743,0.05652759084791386,42,6,5,0.006729475100942127,113,0.015334509431401818,0.07815213615838833,246,0.07498017732285735,13.752857142857145,9.924185733512783,-0.25565275908479135,-0.012390006950303959,-0.3119638002777691,-0.15004708697983563,,0,0,-0.3119638002777691,-0.15004708697983563,-143.0684705383324,-3.9328227676713072,-2015.4123687752362,1290.6983333333335,2771.3045314316123,1.1471357480368731,low,high,channel only,5,MCH
Group 30 MCH,OR,-10,755,755,0.06887417218543046,52,6,6,0.007947019867549669,113,0.015334509431401818,0.07815213615838833,246,0.07498017732285735,13.111730769230771,10.687033112582771,-0.0930747398297067,-0.058430099334305624,-0.06405798208172976,-0.041640399013921865,,0,0,-0.06405798208172976,-0.041640399013921865,-52.086512662172595,-1.3748232199789103,-1089.5437880794707,1290.6983333333335,1438.7874298482895,0.1147356378252259,low,mid,channel only,5,MCH
Group 30 MCH,OR,-5,702,702,0.0754985754985755,53,6,16,0.022792022792022793,113,0.015334509431401818,0.07815213615838833,246,0.07498017732285735,14.090188679245289,10.911410256410267,-0.0058455433455432745,0.011834195544285876,-0.044258855591118126,-0.09209533709591539,12.302321568382945,0.7282071221830169,0.6710783546367092,-0.044258855591118126,-0.09209533709591539,-3.2712846476067625,-0.07717973832229708,94.87242165242424,1290.6983333333335,1323.5354232127122,0.02544133592748528,low,low,channel only,5,MCH
Group 30 MCH,OR,0,3687,3687,0.07594250067805804,280,6,52,0.014103607268782207,113,0.015334509431401818,0.07815213615838833,246,0.07498017732285735,13.925392857142858,11.93243829671819,,,,,1.2736278210733782,0.0851208353927877,0.9611249526404373,,,0,0,48.74235421751928,1290.6983333333335,1298.8220590362534,0.006294054538630861,baseline,baseline,baseline,5,MCH
Group 30 MCH,OR,5,734,734,0.09673024523160763,71,6,18,0.02452316076294278,113,0.015334509431401818,0.07815213615838833,246,0.07498017732285735,14.356760563380282,12.085722070844692,0.2737300506033477,0.030977058289322096,0.3601396432779623,0.04515313684612195,,0,0,0.3601396432779623,0.04515313684612195,153.18488961510695,3.035085553675147,2489.383256130789,1290.6983333333335,1132.6481852701595,-0.12245320535511704,low,high,channel only,5,MCH
Group 30 MCH,OR,10,748,748,0.08021390374331551,60,6,16,0.0213903743315508,113,0.015334509431401818,0.07815213615838833,246,0.07498017732285735,13.659000000000004,12.509010695187184,0.05624522536287251,-0.019130006591247535,0.22513376504825172,-0.029328049257556596,,0,0,0.22513376504825172,-0.029328049257556596,31.475969187882356,0.6559771279169646,329.5937700534778,1290.6983333333335,1213.0125472021007,-0.0601889567259322,low,high,channel only,5,MCH
Group 30 MCR,OR,-20,26,26,0,0,2,0,0,9,0.0024650780608052587,0.0441400304414003,38,0.07628979143798024,,2.1465384615384617,-1,,-0.4981201457202667,,,0,0,-0.4981201457202667,,-31.22180652057723,-0.8624139183311721,,106.89999999999999,,,low,high,channel only,5,MCR
Group 30 MCR,OR,-15,366,366,0.00273224043715847,1,2,1,0.00273224043715847,9,0.0024650780608052587,0.0441400304414003,38,0.07628979143798024,9.04,3.430245901639342,-0.6804986338797815,0.18781309025211457,1.911234684175187,0.2927238574257918,,0,0,1.911234684175187,0.2927238574257918,-21.246396684511655,-0.5701265962405687,-123.62229508196721,106.89999999999999,63.06691535134301,-0.41003820999679125,low,high,channel only,5,MCR
Group 30 MCR,OR,-10,354,354,0.011299435028248588,4,2,1,0.002824858757062147,9,0.0024650780608052587,0.0441400304414003,38,0.07628979143798024,7.1175,3.708192090395481,0.3213276836158193,-0.06479428430647943,-0.45737984852889985,-0.24185247730196638,,0,0,-0.45737984852889985,-0.24185247730196638,10.032430767558363,0.2584957000011613,79.82703389830507,106.89999999999999,130.01000351612538,0.21618338181595315,low,high,channel only,5,MCR
Group 30 MCR,OR,-5,320,320,0.003125,1,2,0,0,9,0.0024650780608052587,0.0441400304414003,38,0.07628979143798024,2.16,3.935437499999999,-0.6345703125,-0.7161862527716186,-0.3561752841350757,-0.49443544891325036,,0,0,-0.3561752841350757,-0.49443544891325036,-19.812431520577228,-0.553467057297627,-189.15574999999998,106.89999999999999,17.036770662104864,-0.8406288993254923,low,low,channel only,5,MCR
Group 30 MCR,OR,0,1871,1871,0.0085515766969535,16,2,6,0.003206841261357563,9,0.0024650780608052587,0.0441400304414003,38,0.07628979143798024,7.610625,4.06049171566007,,,,,16.424406668309107,0.6842178173215059,0.6815498322409771,,,0,0,23.81746125066809,106.89999999999999,118.80873062533404,0.11140066066729697,baseline,baseline,baseline,5,MCR
Group 30 MCR,OR,5,343,343,0.011661807580174927,4,2,0,0,9,0.0024650780608052587,0.0441400304414003,38,0.07628979143798024,6.93,4.082623906705536,0.36370262390670566,-0.08943089430894309,-0.44656273360924453,-0.36497769569808525,,0,0,-0.44656273360924453,-0.36497769569808525,11.355452954641432,0.32471789325219136,81.26040816326534,106.89999999999999,126.92310280732046,0.1873068550731569,low,mid,channel only,5,MCR
Group 30 MCR,OR,10,327,327,0.0061162079510703364,2,2,1,0.0030581039755351682,9,0.0024650780608052587,0.0441400304414003,38,0.07628979143798024,12.32,4.3444648318042765,-0.2847859327217125,0.6187895212285457,-0.06198370941957047,-0.2241305637527378,81.16883116883116,0.7275958575130876,0.6673294857123347,-0.06198370941957047,-0.2241305637527378,-8.89153129121943,-0.23353627862892667,61.308990825688085,106.89999999999999,155.73996085929076,0.4568752185153487,low,low,channel only,5,MCR
Group 30 MCR,OR,20,19,19,0,0,2,0,0,9,0.0024650780608052587,0.0441400304414003,38,0.07628979143798024,,4.972631578947369,-1,,0.1770811543661765,,,0,0,0.1770811543661765,,-31.22180652057723,-0.6041905639226051,,106.89999999999999,,,low,mid,channel only,5,MCR
Group 30 MCR,OR,30,25,25,0,0,2,0,0,9,0.0024650780608052587,0.0441400304414003,38,0.07628979143798024,,4.6844,-1,,1.0098100064548474,,,0,0,1.0098100064548474,,-31.22180652057723,-0.7314511748275632,,106.89999999999999,,,low,high,channel only,5,MCR
Group 30 SCH,OR,-20,277,277,0.010830324909747292,3,0,2,0.007220216606498195,17,0.005784280367471929,0.05909617612977984,64,0.060943846702427834,2.0933333333333333,2.3244404332129984,-0.5156814079422383,-0.40243829913767487,-0.3730774001316501,-0.12181195931642529,,0,0,-0.3730774001316501,-0.12181195931642529,-33.89154790646515,-0.7478466776295107,-202.9185198555957,,-89.09778185497815,,low,high,channel only,0,SCH
Group 30 SCH,OR,-15,4,4,0.25,1,0,0,0,17,0.005784280367471929,0.05909617612977984,64,0.060943846702427834,1.89,1.98,10.1796875,-0.4604817127564676,0.11535371234687856,-0.047950467665068136,,0,0,10.1796875,-0.4604817127564676,669.0281271837875,14.34147523743271,1119.1275,,96.82947374726209,,high,low,channel & state,0,SCH
Group 30 SCH,OR,-10,307,307,0.013029315960912053,4,0,0,0,17,0.005784280367471929,0.05909617612977984,64,0.060943846702427834,2.2225,2.6391856677524426,-0.4173452768729642,-0.3655664585191794,-0.25487174383620276,-0.13670033173149923,,0,0,-0.25487174383620276,-0.13670033173149923,-27.428713207091917,-0.5645676907132299,-184.44345276872963,,-150.7464005312694,,low,high,channel only,0,SCH
Group 30 SCH,OR,-5,3,3,0,0,0,0,0,17,0.005784280367471929,0.05909617612977984,64,0.060943846702427834,,3.966666666666667,-1,,-0.23602017285863963,,,0,0,-0.23602017285863963,,-65.72187281621244,-1.4666529629645637,,,,,low,high,channel only,0,SCH
Group 30 SCH,OR,0,1431,1431,0.02236198462613557,32,0,7,0.004891684136967156,17,0.005784280367471929,0.05909617612977984,64,0.060943846702427834,3.5031250000000003,2.9185185185185194,,,,,,0,0,,,0,0,-39.31806429070579,,,,baseline,baseline,baseline,0,SCH
Group 30 SCH,OR,5,6,6,0.16666666666666666,1,0,0,0,17,0.005784280367471929,0.05909617612977984,64,0.060943846702427834,2.96,2.58,6.453125,-0.1550401427297058,-0.16732571042841796,-0.19641654087592036,,0,0,6.453125,-0.1550401427297058,424.11146051712086,9.688246985326114,1180.3566666666666,,149.65624522813107,,mid,low,channel & state,0,SCH
Group 30 SCH,OR,10,306,306,0.0392156862745098,12,0,3,0.00980392156862745,17,0.005784280367471929,0.05909617612977984,64,0.060943846702427834,2.7841666666666662,3.3054248366013046,0.7536764705882354,-0.2052334225393996,0.07802360444996359,0.010542589344416521,,0,0,0.07802360444996359,0.010542589344416521,49.53302914457187,1.0392884892377598,51.338856209150265,,308.7582125002637,,low,low,channel only,0,SCH
Group 30 SCH,OR,20,333,333,0.03003003003003003,10,0,2,0.006006006006006006,17,0.005784280367471929,0.05909617612977984,64,0.060943846702427834,4.328,3.671171171171175,0.3429054054054055,0.2354683318465654,0.32907531437995313,0.08154138795000836,,0,0,0.32907531437995313,0.08154138795000836,22.536385442045813,0.3483883366807661,112.43174174174175,,1096.4251713505491,,low,high,channel only,0,SCH
Group 30 SCH,OR,30,272,272,0.0625,17,0,3,0.011029411764705883,17,0.005784280367471929,0.05909617612977984,64,0.060943846702427834,3.5729411764705885,3.8892647058823506,1.7949218750000002,0.01992968463031944,0.7157333034265436,0.2759521907676678,,0,0,1.7949218750000002,0.01992968463031944,117.96562718378756,2.2077313769333515,386.7546323529412,,297.27558307595416,,high,high,channel & state,0,SCH
Group 30 SCR,OR,-20,54,54,0,0,2,0,0,7,0.0012013042732109147,0.03535353535353535,22,0.08274938169826876,,1.1140740740740742,-1,,-0.44321577895657616,,,0,0,-0.44321577895657616,,-24.569219957835557,-0.7361179821847035,,44.545,,,low,high,channel only,0,SCR
Group 30 SCR,OR,-15,576,576,0,0,2,0,0,7,0.0012013042732109147,0.03535353535353535,22,0.08274938169826876,,1.412361111111111,-1,,0.9180634154515624,,,0,0,0.9180634154515624,,-24.569219957835557,-0.71511471324127,,44.545,,,low,high,channel only,0,SCR
Group 30 SCR,OR,-10,575,575,0.0034782608695652175,2,2,2,0.0034782608695652175,7,0.0012013042732109147,0.03535353535353535,22,0.08274938169826876,2.27,1.3876347826086959,-0.17507246376811583,-0.4422604422604423,-0.0735852162153189,-0.08496684701029857,,0,0,-0.0735852162153189,-0.08496684701029857,-4.301393870879036,-0.12021390183387887,-43.0820347826087,44.545,24.47510664233323,-0.4505532238784773,low,low,channel only,0,SCR
Group 30 SCR,OR,-5,523,523,0.0019120458891013384,1,2,0,0,7,0.0012013042732109147,0.03535353535353535,22,0.08274938169826876,3.03,1.563594646271512,-0.5465264499681325,-0.25552825552825564,0.6419785298941405,-0.027049515420028394,,0,0,0.6419785298941405,-0.027049515420028394,-13.42772856204206,-0.4068692621593096,-55.33128107074571,44.545,21.190174872283514,-0.5242973426359072,low,high,channel only,0,SCR
Group 30 SCR,OR,0,2846,2846,0.004216444132115249,12,2,1,0.00035137034434293746,7,0.0012013042732109147,0.03535353535353535,22,0.08274938169826876,4.07,1.6581271960646526,,,,,36.85503685503685,0.6586834246285656,0.6905832090084298,,,0,0,10.906725228390727,44.545,49.998362614195365,0.1224236752541332,baseline,baseline,baseline,0,SCR
Group 30 SCR,OR,5,541,541,0.0073937153419593345,4,2,2,0.0036968576709796672,7,0.0012013042732109147,0.03535353535353535,22,0.08274938169826876,3.255,1.725194085027726,0.753542821934689,-0.20024570024570032,1.5238501448260495,-0.07692087673654889,,0,0,1.5238501448260495,-0.07692087673654889,18.513959339761485,0.5742478709311851,51.145748613678364,44.545,54.4763968525497,0.22295200028173073,low,high,channel only,0,SCR
Group 30 SCR,OR,10,599,599,0.00667779632721202,4,2,1,0.001669449081803005,7,0.0012013042732109147,0.03535353535353535,22,0.08274938169826876,4.0625,1.744156928213691,0.5837506956037843,-0.0018427518427519124,0.5591115681441902,0.010313688274146323,,0,0,0.5591115681441902,0.010313688274146323,14.342299240828886,0.40859674592245276,68.98804674457429,44.545,65.63076488921894,0.47335873586752575,low,high,channel only,0,SCR
Group 30 SCR,OR,20,46,46,0,0,2,0,0,7,0.0012013042732109147,0.03535353535353535,22,0.08274938169826876,,1.9819565217391304,-1,,0.4559024255958289,,,0,0,0.4559024255958289,,-24.569219957835557,-0.5157100660323033,,44.545,,,low,high,channel only,0,SCR
Group 30 SCR,OR,30,67,67,0.014925373134328358,1,2,1,0.014925373134328358,7,0.0012013042732109147,0.03535353535353535,22,0.08274938169826876,3.41,1.9449253731343283,2.539800995024876,-0.1621621621621622,0.6302675044355354,0.002000077069597893,,0,0,0.6302675044355354,0.002000077069597893,62.40092929589578,1.5856842074699031,207.4782089552239,44.545,82.70895923779233,0.8567506844268117,low,high,channel only,0,SCR
Group 300,OR,0,4,4,0.5,2,0,2,0.5,2,0.4,,21,,108.72500000000001,107.9625,,,,,,0,0,,,0,0,54.36249999999998,,,,baseline,baseline,baseline,0,
Group 300,OR,5,1,1,0,0,0,0,0,2,0.4,,21,,,133,-1,,0.11100292112950326,,,0,0,0.11100292112950326,,-2.5,0,,,,,low,low,channel only,0,
Group 300 MCH,OR,-15,11,11,0.45454545454545453,5,3,3,0.2727272727272727,29,0.20279720279720279,0.07815213615838833,140,0.07498017732285735,149.888,138.39636363636365,0.4935064935064934,0.11220773897649902,0.13930822158962208,-0.1202630129985905,,0,0,0.13930822158962208,-0.1202630129985905,21.47826086956521,0.5664546729588815,2060.330000000001,2560.7966666666666,2731.7661076334466,0.06676416100983418,low,low,channel only,-5,MCH
Group 300 MCH,OR,-10,9,9,0.4444444444444444,4,3,2,0.2222222222222222,29,0.20279720279720279,0.07815213615838833,140,0.07498017732285735,150,141.5911111111111,0.4603174603174602,0.11303880795310399,0.08135524447149517,-0.03049607626411512,,0,0,0.08135524447149517,-0.03049607626411512,20.03381642512076,0.5073303889017609,1850.9433333333318,2560.7966666666666,2718.1167087935714,0.06143402331575388,low,low,channel only,-5,MCH
Group 300 MCH,OR,-5,19,19,0.5263157894736842,10,3,4,0.21052631578947367,29,0.20279720279720279,0.07815213615838833,140,0.07498017732285735,143.83700000000002,133.17157894736843,0.7293233082706765,0.06730775346367092,0.3344783598329151,-0.01255993939313849,1.7262647905008515,-0.09471556843417979,1.0455809482655531,0.3344783598329151,-0.01255993939313849,31.741418764302047,0.8714859068244596,3143.2368421052624,2560.7966666666666,2796.245964119976,0.09194376910830206,low,high,channel only,-5,MCH
Group 300 MCH,OR,0,69,69,0.30434782608695654,21,3,10,0.14492753623188406,29,0.20279720279720279,0.07815213615838833,140,0.07498017732285735,134.76619047619047,136.68594202898552,,,,,1.7547198051741888,0.15710342170086433,0.931177400621548,,,0,0,-1817.131014492753,2560.7966666666666,1955.0863285024159,-0.2365319925820939,baseline,baseline,baseline,-5,MCH
Group 300 MCH,OR,5,16,16,0.375,6,3,6,0.375,29,0.20279720279720279,0.07815213615838833,140,0.07498017732285735,109.88666666666667,125.02000000000001,0.23214285714285707,-0.1846125034892883,0.17729683584826605,0.0664989653131848,,0,0,0.17729683584826605,0.0664989653131848,10.103260869565212,0.2839509726066667,-1789.7174999999997,2560.7966666666666,1794.3850408103494,-0.29928640404469853,low,mid,channel only,-5,MCH
Group 300 MCH,OR,10,19,19,0.5263157894736842,10,3,4,0.21052631578947367,29,0.20279720279720279,0.07815213615838833,140,0.07498017732285735,140.517,137.3415789473684,0.7293233082706765,0.04267249451430872,0.17602153976293886,-0.003645770674560028,,0,0,0.17602153976293886,-0.003645770674560028,31.741418764302047,0.8193777462008398,2893.363157894736,2560.7966666666666,2768.9728172120463,0.0812935104357028,low,mid,channel only,-5,MCH
Group 300 MCR,OR,-15,10,10,0,0,0,0,0,6,0.049586776859504134,0.0441400304414003,39,0.07628979143798024,,52.799,-1,,0.4263703703703704,,,0,0,0.4263703703703704,,-8.642857142857142,-0.23192274896395626,,,,,low,low,channel only,0,MCR
Group 300 MCR,OR,-10,9,9,0.1111111111111111,1,0,1,0.1111111111111111,6,0.049586776859504134,0.0441400304414003,39,0.07628979143798024,99.99,43.68333333333333,0.5555555555555556,0.4973942733916377,0.1369618894256575,0.07780179076936197,,0,0,0.1369618894256575,0.07780179076936197,4.8015873015873005,0.12371774093414155,573.5499999999997,,10865.94363791054,,low,low,channel only,0,MCR
Group 300 MCR,OR,-5,6,6,0.16666666666666666,1,0,1,0.16666666666666666,6,0.049586776859504134,0.0441400304414003,39,0.07628979143798024,70.76,64.38666666666667,1.3333333333333333,0.05966215406732971,0.6980599647266313,-0.09018944169672384,,0,0,0.6980599647266313,-0.09018944169672384,11.523809523809522,0.32192156421471896,656.2333333333333,,4432.736082201504,,low,low,channel only,0,MCR
Group 300 MCR,OR,0,70,70,0.07142857142857142,5,0,2,0.02857142857142857,6,0.049586776859504134,0.0441400304414003,39,0.07628979143798024,66.776,45.543285714285716,,,,,,0,0,,,0,0,-193.62457142857147,,,,baseline,baseline,baseline,0,MCR
Group 300 MCR,OR,5,11,11,0,0,0,0,0,6,0.049586776859504134,0.0441400304414003,39,0.07628979143798024,,38.65909090909091,-1,,-0.30079883805374,,,0,0,-0.30079883805374,,-8.642857142857142,-0.24714913392874382,,,,,low,low,channel only,0,MCR
Group 300 MCR,OR,10,14,14,0.21428571428571427,3,0,2,0.14285714285714285,6,0.049586776859504134,0.0441400304414003,39,0.07628979143798024,88.71,56.43071428571428,2,0.32847130705642746,0.22864434947768292,0.022762293487004745,,0,0,0.22864434947768292,0.022762293487004745,17.285714285714285,0.4540096925391303,1529.3635714285713,,5066.243318649695,,low,low,channel only,0,MCR
Group 300 MCR,OR,20,1,1,0,0,0,0,0,6,0.049586776859504134,0.0441400304414003,39,0.07628979143798024,,50.5,-1,,0.6546436588103255,,,0,0,0.6546436588103255,,-8.642857142857142,-0.16725274136856158,,,,,low,high,channel only,0,MCR
Group 300 SCH,OR,-20,2,2,0,0,0,0,0,0,0,0.05909617612977984,6,0.060943846702427834,,25.665,-1,,-0.35033112582781456,,,0,0,-0.35033112582781456,,-5.6000000000000005,-0.12356890296906058,,,,,low,low,channel only,0,SCH
Group 300 SCH,OR,-10,2,2,0,0,0,0,0,0,0,0.05909617612977984,6,0.060943846702427834,,14.985,-1,,-0.4411450544755394,,,0,0,-0.4411450544755394,,-5.6000000000000005,-0.11526530771325559,,,,,low,mid,channel only,0,SCH
Group 300 SCH,OR,0,5,5,0.4,2,0,0,0,0,0,0.05909617612977984,6,0.060943846702427834,34.7,34.352000000000004,,,,,,0,0,,,0,0,55.52000000000001,,,,baseline,baseline,baseline,0,SCH
Group 300 SCH,OR,10,3,3,0.3333333333333333,1,0,0,0,0,0,0.05909617612977984,6,0.060943846702427834,34.7,24.483333333333334,-0.16666666666666677,0,0.2298258523424086,0.021207779567518764,,0,0,0.2298258523424086,0.021207779567518764,-0.9333333333333345,-0.019582945091528744,23.133333333333326,,-8269.1001060603,,low,low,channel only,0,SCH
Group 300 SCH,OR,30,2,2,0.5,1,0,0,0,0,0,0.05909617612977984,6,0.060943846702427834,34.7,34.7,0.24999999999999994,0,0.29287338143718483,0.08987083094931604,,0,0,0.29287338143718483,0.08987083094931604,1.3999999999999995,0.026201055353957156,104.10000000000002,,9270.618939527363,,low,low,channel only,0,SCH
Group 300 SCR,OR,-15,9,9,0,0,0,0,0,1,0.010752688172043012,0.03535353535353535,10,0.08274938169826876,,11.635555555555555,-1,,-0.4943262411347518,,,0,0,-0.4943262411347518,,-3.72,-0.1082747737951335,,,,,low,low,channel only,0,SCR
Group 300 SCR,OR,-10,5,5,0,0,0,0,0,1,0.010752688172043012,0.03535353535353535,10,0.08274938169826876,,16.07,-1,,0.011347517730496469,,,0,0,0.011347517730496469,,-3.72,-0.10396530246848569,,,,,low,low,channel only,0,SCR
Group 300 SCR,OR,-5,11,11,0,0,0,0,0,1,0.010752688172043012,0.03535353535353535,10,0.08274938169826876,,15.068181818181818,-1,,-1,,,0,0,-1,,-3.72,-0.11271851737539547,,,,,low,low,channel only,0,SCR
Group 300 SCR,OR,0,50,50,0.04,2,0,1,0.02,1,0.010752688172043012,0.03535353535353535,10,0.08274938169826876,22.240000000000002,15.961599999999997,,,,,,0,0,,,0,0,38.25280000000001,,,,baseline,baseline,baseline,0,SCR
Group 300 SCR,OR,5,8,8,0,0,0,0,0,1,0.010752688172043012,0.03535353535353535,10,0.08274938169826876,,19.4625,-1,,0.6253799392097263,,,0,0,0.6253799392097263,,-3.72,-0.11538331918425448,,,,,low,low,channel only,0,SCR
Group 300 SCR,OR,10,10,10,0,0,0,0,0,1,0.010752688172043012,0.03535353535353535,10,0.08274938169826876,,13.527000000000001,-1,,-0.013936170212765896,,,0,0,-0.013936170212765896,,-3.72,-0.10597881617924465,,,,,low,low,channel only,0,SCR
Group 325 MCH,OR,-15,4,4,0,0,4,0,0,3,0.1,0.07815213615838833,23,0.07498017732285735,,93.0825,-1,,-0.09743297769636367,,,0,0,-0.09743297769636367,,-4.7368421052631575,-0.12492661123214202,,91.26,,,low,low,channel only,0,MCH
Group 325 MCH,OR,-10,3,3,0,0,4,0,0,3,0.1,0.07815213615838833,23,0.07498017732285735,,89.24333333333333,-1,,0.08509516781353615,,,0,0,0.08509516781353615,,-4.7368421052631575,-0.11995437596283692,,91.26,,,low,low,channel only,0,MCH
Group 325 MCH,OR,-5,2,2,0,0,4,0,0,3,0.1,0.07815213615838833,23,0.07498017732285735,,106.69,-1,,-0.22473740454036029,,,0,0,-0.22473740454036029,,-4.7368421052631575,-0.13005376880734135,,91.26,,,low,low,channel only,0,MCH
Group 325 MCH,OR,0,19,19,0.15789473684210525,3,4,3,0.15789473684210525,3,0.1,0.07815213615838833,23,0.07498017732285735,121.68,110.90263157894738,,,,,27.208059245153517,0.4979307686484433,0.7405816797052438,,,0,0,211.33894736842097,91.26,144.09473684210525,0.5789473684210524,baseline,baseline,baseline,0,MCH
Group 325 MCH,OR,10,2,2,0,0,4,0,0,3,0.1,0.07815213615838833,23,0.07498017732285735,,107.945,-1,,0.31434893706698974,,,0,0,0.31434893706698974,,-4.7368421052631575,-0.1222775527817561,,91.26,,,low,mid,channel only,0,MCH
Group 325 MCR,OR,-15,5,5,0,0,2,0,0,14,0.1917808219178082,0.0441400304414003,29,0.07628979143798024,,77.792,-1,,0.19915611814345982,,,0,0,0.19915611814345982,,-22.461538461538463,-0.6027337557308667,,975.96,,,low,low,channel only,0,MCR
Group 325 MCR,OR,-10,12,12,0.16666666666666666,2,2,1,0.08333333333333333,14,0.1917808219178082,0.0441400304414003,29,0.07628979143798024,98.75,88.99583333333334,-0.4583333333333333,0.19039247792500028,-0.055105105105105266,0.10555637297619294,,0,0,-0.055105105105105266,0.10555637297619294,-10.294871794871797,-0.2652577578350197,-750.4616666666668,975.96,692.5860823184303,-0.2903540285273677,low,low,channel only,0,MCR
Group 325 MCR,OR,-5,4,4,0.75,3,2,3,0.75,14,0.1917808219178082,0.0441400304414003,29,0.07628979143798024,71.64666666666666,59.684999999999995,1.4374999999999998,-0.13632756386430533,1.2555555555555553,0.031909792193822575,,0,0,1.2555555555555553,0.031909792193822575,32.28846153846153,0.90198922700626,1970.7349999999997,975.96,1351.71246105785,0.38500805469266164,low,mid,channel only,0,MCR
Group 325 MCR,OR,0,39,39,0.3076923076923077,12,2,7,0.1794871794871795,14,0.1917808219178082,0.0441400304414003,29,0.07628979143798024,82.95583333333333,78.81307692307693,,,,,2.009101228565401,0.16561402038940404,0.9215391282474573,,,0,0,-88.604358974359,975.96,931.6578205128205,-0.04539343773021384,baseline,baseline,baseline,0,MCR
Group 325 MCR,OR,5,4,4,0.5,2,2,1,0.25,14,0.1917808219178082,0.0441400304414003,29,0.07628979143798024,93.715,74.885,0.6249999999999999,0.12969752981003954,0.933333333333333,-0.06453985682398834,,0,0,0.933333333333333,-0.06453985682398834,14.038461538461537,0.401440583081971,1468.6775000000002,975.96,1424.393975890113,0.4594798720133131,low,mid,channel only,0,MCR
Group 325 MCR,OR,10,9,9,0.4444444444444444,4,2,2,0.2222222222222222,14,0.1917808219178082,0.0441400304414003,29,0.07628979143798024,89.145,65.00444444444445,0.4444444444444443,0.07460797412277616,0.270896785109983,0.09794124396064084,5.608839531101015,0.6172415066019404,0.7193601393485503,0.270896785109983,0.09794124396064084,9.98290598290598,0.2622012605919283,940.3399999999997,975.96,1278.5157759319834,0.31000837732282405,low,low,channel only,0,MCR
Group 325 SCH,OR,-20,3,3,0,0,0,0,0,1,0.037037037037037035,0.05909617612977984,5,0.060943846702427834,,13.243333333333332,,,-0.18888888888888888,,,0,0,-0.18888888888888888,,0,0,,,,,low,low,channel only,0,SCH
Group 325 SCH,OR,-10,3,3,0,0,0,0,0,1,0.037037037037037035,0.05909617612977984,5,0.060943846702427834,,19.349999999999998,,,-0.5401574803149606,,,0,0,-0.5401574803149606,,0,0,,,,,low,mid,channel only,0,SCH
Group 325 SCH,OR,0,13,13,0,0,0,0,0,1,0.037037037037037035,0.05909617612977984,5,0.060943846702427834,,27.265384615384615,,,,,,0,0,,,0,0,,,,,baseline,baseline,baseline,0,SCH
Group 325 SCH,OR,10,1,1,0,0,0,0,0,1,0.037037037037037035,0.05909617612977984,5,0.060943846702427834,,5.66,,,0.0019607843137256333,,,0,0,0.0019607843137256333,,0,0,,,,,low,low,channel only,0,SCH
